"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"20","001","003","Barack Obama","DEM","President - Vice Pres","","Y","","140",""
"20","001","003","Mitt Romney","REP","President - Vice Pres","","","","60",""
"20","001","003","Gary Johnson","LIB","President - Vice Pres","","","","0",""
"20","001","003","Jill Stein","GRN","President - Vice Pres","","","","0",""
"20","001","003","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","1",""
"20","001","003","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"20","001","003","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"20","001","003","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"20","001","003","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"20","001","003","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"20","001","003","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"20","001","003","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"20","001","003","James Clymer","CON","President - Vice Pres","","","Y","0",""
"20","001","003","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"20","001","003","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"20","001","003","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"20","001","003","Other Write-Ins","BOT","President - Vice Pres","","","Y","0",""
"20","001","003","Ben Cardin","DEM","U.S. Senator           ","","Y","","118",""
"20","001","003","Daniel John Bongino","REP","U.S. Senator           ","","","","45",""
"20","001","003","Dean Ahmad","LIB","U.S. Senator           ","","","","0",""
"20","001","003","S. Rob Sobhani","UNF","U.S. Senator           ","","","","28",""
"20","001","003","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"20","001","003","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"20","001","003","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"20","001","003","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"20","001","003","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"20","001","003","Wendy Rosen","DEM","U.S. Congress","01","","","118",""
"20","001","003","Andy Harris","REP","U.S. Congress","01","Y","","69",""
"20","001","003","Muir Wayne Boda","LIB","U.S. Congress","01","","","2",""
"20","001","003","John LaFerla","DEM","U.S. Congress","01","","Y","3",""
"20","001","003","Michael Calpino","UNF","U.S. Congress","01","","Y","0",""
"20","001","003","Douglas Dryden Rae","UNF","U.S. Congress","01","","Y","0",""
"20","001","003","Other Write-Ins","BOT","U.S. Congress","01","","Y","0",""
"20","001","003","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","148","25"
"20","002","001","Barack Obama","DEM","President - Vice Pres","","Y","","72",""
"20","002","001","Mitt Romney","REP","President - Vice Pres","","","","145",""
"20","002","001","Gary Johnson","LIB","President - Vice Pres","","","","0",""
"20","002","001","Jill Stein","GRN","President - Vice Pres","","","","0",""
"20","002","001","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"20","002","001","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"20","002","001","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"20","002","001","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"20","002","001","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"20","002","001","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"20","002","001","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"20","002","001","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"20","002","001","James Clymer","CON","President - Vice Pres","","","Y","0",""
"20","002","001","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"20","002","001","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"20","002","001","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"20","002","001","Other Write-Ins","BOT","President - Vice Pres","","","Y","0",""
"20","002","001","Ben Cardin","DEM","U.S. Senator           ","","Y","","67",""
"20","002","001","Daniel John Bongino","REP","U.S. Senator           ","","","","87",""
"20","002","001","Dean Ahmad","LIB","U.S. Senator           ","","","","0",""
"20","002","001","S. Rob Sobhani","UNF","U.S. Senator           ","","","","58",""
"20","002","001","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"20","002","001","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"20","002","001","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"20","002","001","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"20","002","001","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"20","002","001","Wendy Rosen","DEM","U.S. Congress","01","","","47",""
"20","002","001","Andy Harris","REP","U.S. Congress","01","Y","","140",""
"20","002","001","Muir Wayne Boda","LIB","U.S. Congress","01","","","13",""
"20","002","001","John LaFerla","DEM","U.S. Congress","01","","Y","5",""
"20","002","001","Michael Calpino","UNF","U.S. Congress","01","","Y","0",""
"20","002","001","Douglas Dryden Rae","UNF","U.S. Congress","01","","Y","0",""
"20","002","001","Other Write-Ins","BOT","U.S. Congress","01","","Y","0",""
"20","002","001","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","137","31"
"20","003","001","Barack Obama","DEM","President - Vice Pres","","Y","","236",""
"20","003","001","Mitt Romney","REP","President - Vice Pres","","","","393",""
"20","003","001","Gary Johnson","LIB","President - Vice Pres","","","","3",""
"20","003","001","Jill Stein","GRN","President - Vice Pres","","","","2",""
"20","003","001","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"20","003","001","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"20","003","001","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"20","003","001","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"20","003","001","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"20","003","001","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"20","003","001","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"20","003","001","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"20","003","001","James Clymer","CON","President - Vice Pres","","","Y","0",""
"20","003","001","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"20","003","001","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"20","003","001","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"20","003","001","Other Write-Ins","BOT","President - Vice Pres","","","Y","0",""
"20","003","001","Ben Cardin","DEM","U.S. Senator           ","","Y","","199",""
"20","003","001","Daniel John Bongino","REP","U.S. Senator           ","","","","274",""
"20","003","001","Dean Ahmad","LIB","U.S. Senator           ","","","","6",""
"20","003","001","S. Rob Sobhani","UNF","U.S. Senator           ","","","","140",""
"20","003","001","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"20","003","001","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"20","003","001","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"20","003","001","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"20","003","001","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"20","003","001","Wendy Rosen","DEM","U.S. Congress","01","","","156",""
"20","003","001","Andy Harris","REP","U.S. Congress","01","Y","","395",""
"20","003","001","Muir Wayne Boda","LIB","U.S. Congress","01","","","25",""
"20","003","001","John LaFerla","DEM","U.S. Congress","01","","Y","22",""
"20","003","001","Michael Calpino","UNF","U.S. Congress","01","","Y","0",""
"20","003","001","Douglas Dryden Rae","UNF","U.S. Congress","01","","Y","0",""
"20","003","001","Other Write-Ins","BOT","U.S. Congress","01","","Y","1",""
"20","003","001","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","450","75"
"20","003","001","Dan Kuebler","NON","Board of Education     ","004","Y","","393",""
"20","003","001","H. DeWayne Whittington","NON","Board of Education     ","004","","","188",""
"20","003","001","Other Write-Ins","NON","Board of Education     ","004","","Y","0",""
"20","004","001","Barack Obama","DEM","President - Vice Pres","","Y","","166",""
"20","004","001","Mitt Romney","REP","President - Vice Pres","","","","259",""
"20","004","001","Gary Johnson","LIB","President - Vice Pres","","","","6",""
"20","004","001","Jill Stein","GRN","President - Vice Pres","","","","3",""
"20","004","001","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"20","004","001","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"20","004","001","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"20","004","001","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"20","004","001","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"20","004","001","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"20","004","001","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"20","004","001","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"20","004","001","James Clymer","CON","President - Vice Pres","","","Y","0",""
"20","004","001","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"20","004","001","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"20","004","001","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"20","004","001","Other Write-Ins","BOT","President - Vice Pres","","","Y","0",""
"20","004","001","Ben Cardin","DEM","U.S. Senator           ","","Y","","138",""
"20","004","001","Daniel John Bongino","REP","U.S. Senator           ","","","","185",""
"20","004","001","Dean Ahmad","LIB","U.S. Senator           ","","","","7",""
"20","004","001","S. Rob Sobhani","UNF","U.S. Senator           ","","","","93",""
"20","004","001","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"20","004","001","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"20","004","001","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"20","004","001","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"20","004","001","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"20","004","001","Wendy Rosen","DEM","U.S. Congress","01","","","111",""
"20","004","001","Andy Harris","REP","U.S. Congress","01","Y","","260",""
"20","004","001","Muir Wayne Boda","LIB","U.S. Congress","01","","","23",""
"20","004","001","John LaFerla","DEM","U.S. Congress","01","","Y","15",""
"20","004","001","Michael Calpino","UNF","U.S. Congress","01","","Y","0",""
"20","004","001","Douglas Dryden Rae","UNF","U.S. Congress","01","","Y","0",""
"20","004","001","Other Write-Ins","BOT","U.S. Congress","01","","Y","4",""
"20","004","001","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","286","57"
"20","004","001","Dan Kuebler","NON","Board of Education     ","004","Y","","233",""
"20","004","001","H. DeWayne Whittington","NON","Board of Education     ","004","","","149",""
"20","004","001","Other Write-Ins","NON","Board of Education     ","004","","Y","0",""
"20","005","001","Barack Obama","DEM","President - Vice Pres","","Y","","144",""
"20","005","001","Mitt Romney","REP","President - Vice Pres","","","","267",""
"20","005","001","Gary Johnson","LIB","President - Vice Pres","","","","5",""
"20","005","001","Jill Stein","GRN","President - Vice Pres","","","","0",""
"20","005","001","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"20","005","001","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"20","005","001","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"20","005","001","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"20","005","001","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"20","005","001","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"20","005","001","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"20","005","001","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"20","005","001","James Clymer","CON","President - Vice Pres","","","Y","0",""
"20","005","001","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"20","005","001","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"20","005","001","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"20","005","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
